simulation,total_count,observed_total,expected_total,model
485,791,825,824.9987640702354,Linear IPPP
486,886,825,824.9987640702354,Linear IPPP
487,861,825,824.9987640702354,Linear IPPP
488,868,825,824.9987640702354,Linear IPPP
489,848,825,824.9987640702354,Linear IPPP
490,802,825,824.9987640702354,Linear IPPP
491,824,825,824.9987640702354,Linear IPPP
492,825,825,824.9987640702354,Linear IPPP
493,828,825,824.9987640702354,Linear IPPP
494,821,825,824.9987640702354,Linear IPPP
495,823,825,824.9987640702354,Linear IPPP
496,843,825,824.9987640702354,Linear IPPP
497,815,825,824.9987640702354,Linear IPPP
498,768,825,824.9987640702354,Linear IPPP
499,824,825,824.9987640702354,Linear IPPP
500,853,825,824.9987640702354,Linear IPPP
