simulation,total_count,observed_total,expected_total,model
395,718,825,715.1903745429104,Nonlinear IPPP
396,770,825,715.1903745429104,Nonlinear IPPP
397,737,825,715.1903745429104,Nonlinear IPPP
398,683,825,715.1903745429104,Nonlinear IPPP
399,694,825,715.1903745429104,Nonlinear IPPP
400,733,825,715.1903745429104,Nonlinear IPPP
401,728,825,715.1903745429104,Nonlinear IPPP
402,698,825,715.1903745429104,Nonlinear IPPP
403,736,825,715.1903745429104,Nonlinear IPPP
404,748,825,715.1903745429104,Nonlinear IPPP
405,689,825,715.1903745429104,Nonlinear IPPP
406,691,825,715.1903745429104,Nonlinear IPPP
407,732,825,715.1903745429104,Nonlinear IPPP
408,724,825,715.1903745429104,Nonlinear IPPP
409,724,825,715.1903745429104,Nonlinear IPPP
410,693,825,715.1903745429104,Nonlinear IPPP
411,713,825,715.1903745429104,Nonlinear IPPP
412,776,825,715.1903745429104,Nonlinear IPPP
413,717,825,715.1903745429104,Nonlinear IPPP
414,707,825,715.1903745429104,Nonlinear IPPP
415,748,825,715.1903745429104,Nonlinear IPPP
416,731,825,715.1903745429104,Nonlinear IPPP
417,765,825,715.1903745429104,Nonlinear IPPP
418,702,825,715.1903745429104,Nonlinear IPPP
419,728,825,715.1903745429104,Nonlinear IPPP
420,682,825,715.1903745429104,Nonlinear IPPP
421,745,825,715.1903745429104,Nonlinear IPPP
422,727,825,715.1903745429104,Nonlinear IPPP
423,714,825,715.1903745429104,Nonlinear IPPP
424,710,825,715.1903745429104,Nonlinear IPPP
425,747,825,715.1903745429104,Nonlinear IPPP
426,708,825,715.1903745429104,Nonlinear IPPP
427,732,825,715.1903745429104,Nonlinear IPPP
428,721,825,715.1903745429104,Nonlinear IPPP
429,723,825,715.1903745429104,Nonlinear IPPP
430,709,825,715.1903745429104,Nonlinear IPPP
431,712,825,715.1903745429104,Nonlinear IPPP
432,695,825,715.1903745429104,Nonlinear IPPP
433,709,825,715.1903745429104,Nonlinear IPPP
434,751,825,715.1903745429104,Nonlinear IPPP
435,711,825,715.1903745429104,Nonlinear IPPP
436,745,825,715.1903745429104,Nonlinear IPPP
437,719,825,715.1903745429104,Nonlinear IPPP
438,660,825,715.1903745429104,Nonlinear IPPP
439,761,825,715.1903745429104,Nonlinear IPPP
440,772,825,715.1903745429104,Nonlinear IPPP
